Year,FIPS,Crop,WaterManagement,yield_kgHa,yield_kcalHa,yield_kgHa_detrended,yield_kcalHa_detrended,management_records
2016,20091,Soybeans,Irrigated,3927.456361830867,14123.1330771438,4378.037827999819,15743.424029487349,2
2017,20091,Soybeans,Irrigated,4156.109643170335,14945.370276840527,4559.615433769397,16396.377099834754,2
2018,20091,Soybeans,Irrigated,4149.384546660351,14921.186829790622,4478.914275649585,16106.175735235907,2
2019,20091,Soybeans,Irrigated,3544.1258607617588,12744.676595299285,3766.054045591243,13542.73034794611,2
2020,20091,Soybeans,Irrigated,3853.480300221039,13857.115159594858,4028.332809480633,14485.884782892355,2
2021,20091,Soybeans,Irrigated,3792.95443163118,13639.464136145723,3907.2810723009143,14050.582735994089,2
1990,20091,Soybeans,Non-Irrigated,2004.07875997534,7206.667220871323,2562.261770304042,9213.893326013334,2
1991,20091,Soybeans,Non-Irrigated,1109.6409241474196,3990.268763234121,1418.9953636067005,5102.707327529695,2
1992,20091,Soybeans,Non-Irrigated,2992.6679469430405,10761.633937207174,3826.579914181101,13760.38137139524,2
1993,20091,Soybeans,Non-Irrigated,2044.429339035246,7351.767903170745,2616.0625423839165,9407.360902412564,2
1994,20091,Soybeans,Non-Irrigated,2575.71196332401,9262.26022011314,3295.2972898923367,11849.889054452844,2
1995,20091,Soybeans,Non-Irrigated,1775.4254786358715,6384.430021174594,2273.082620374714,8174.005102867472,2
1996,20091,Soybeans,Non-Irrigated,3019.5683329829785,10858.367725406792,3866.930493241008,13905.482053694665,2
1997,20091,Soybeans,Non-Irrigated,2017.5289529953084,7255.034114971129,2582.437059833995,9286.443667163046,2
1998,20091,Soybeans,Non-Irrigated,2165.481076214965,7787.0699500690125,2770.7397621135574,9963.580184560353,2
1999,20091,Soybeans,Non-Irrigated,2380.684164534464,8560.940255665932,3046.4687190229156,10955.101513606403,2
2000,20091,Soybeans,Non-Irrigated,1089.4656346174663,3917.7184220844097,1392.0949775667627,5005.973539330079,2
2001,20091,Soybeans,Non-Irrigated,2353.7837784945264,8464.206467466316,3012.843236472994,10834.184278356886,2
2002,20091,Soybeans,Non-Irrigated,1123.0911171673883,4038.635657333929,1439.170653136653,5175.257668679405,2
2003,20091,Soybeans,Non-Irrigated,1062.5652485775292,3820.984633884795,1358.469495016841,4885.05630408056,2
2004,20091,Soybeans,Non-Irrigated,3026.293429492963,10882.551172456697,3873.655589750992,13929.665500744568,2
2005,20091,Soybeans,Non-Irrigated,2434.484936614339,8754.407832065162,3120.444780632744,11221.119431155348,2
2006,20091,Soybeans,Non-Irrigated,2118.4054006450738,7617.785820719685,2716.938990033682,9770.11260816112,2
2007,20091,Soybeans,Non-Irrigated,2145.3057866850113,7714.5196089193005,2750.5644725836037,9891.02984341064,2
2008,20091,Soybeans,Non-Irrigated,2037.7042425252616,7327.584456120841,2609.337445873932,9383.17745536266,2
2009,20091,Soybeans,Non-Irrigated,2750.5644725836037,9891.02984341064,3523.950571231805,12672.12625414957,2
2010,20091,Soybeans,Non-Irrigated,2219.281848294839,7980.537526468242,2844.715823723385,10229.598102109292,2
2011,20091,Soybeans,Non-Irrigated,1667.8239344761216,5997.494868376133,2091.5050146051367,7521.052032520071,2
2012,20091,Soybeans,Non-Irrigated,1069.2903450875135,3845.1680809346985,1311.3938194469504,4715.7721747312335,2
2013,20091,Soybeans,Non-Irrigated,2232.732041314808,8028.90442056805,2690.0386039937443,9673.378819961505,2
2014,20091,Soybeans,Non-Irrigated,2676.588410973776,9625.011925861698,3160.79535969265,11366.22011345477,2
2015,20091,Soybeans,Non-Irrigated,2797.6401481534945,10060.313972759966,3234.7714213024783,11632.238031003712,2
2016,20091,Soybeans,Non-Irrigated,2898.51659580326,10423.065678508525,3288.5721933823525,11825.70560740294,2
2017,20091,Soybeans,Non-Irrigated,3207.8710352625408,11535.504242804096,3571.026246801696,12841.410383498898,2
2018,20091,Soybeans,Non-Irrigated,2427.7598401043547,8730.224385015259,2649.6880249338387,9528.278137662084,2
2019,20091,Soybeans,Non-Irrigated,3308.747482912306,11898.255948552653,3550.850957271743,12768.860042349188,2
2020,20091,Soybeans,Non-Irrigated,2979.217753923072,10713.267043107367,3140.620070162697,11293.66977230506,2
2021,20091,Soybeans,Non-Irrigated,2629.5127354038855,9455.727796512372,2723.6640865436666,9794.296055211023,2
1990,20103,Soybeans,Irrigated,3187.6957457325875,11462.953901654386,4176.284932700289,15017.920617990238,2
1991,20103,Soybeans,Irrigated,3039.7436225129313,10930.918066556502,3974.532037400758,14292.417206493126,2
1992,20103,Soybeans,Irrigated,3207.8710352625408,11535.504242804096,4189.735125720257,15066.287512090044,2
1993,20103,Soybeans,Irrigated,1587.1227763563095,5707.293503777289,2071.329725075183,7448.501691370359,2
1994,20103,Soybeans,Irrigated,3517.225474721821,12647.942807099667,4579.790723299349,16468.927440984462,2
1995,20103,Soybeans,Irrigated,2629.5127354038855,9455.727796512372,3416.349027072056,12285.191101351113,2
1996,20103,Soybeans,Irrigated,2770.7397621135574,9963.580184560353,3597.926632841634,12938.144171698514,2
1997,20103,Soybeans,Irrigated,3416.349027072056,12285.191101351113,4425.11350356971,15912.708158836676,2
1998,20103,Soybeans,Irrigated,2985.9428504330563,10737.450490157273,3866.930493241008,13905.482053694665,2
1999,20103,Soybeans,Irrigated,2837.990727213401,10205.41465505939,3665.177597941477,13179.978642197551,2
2000,20103,Soybeans,Irrigated,2616.0625423839165,9407.360902412564,3375.9984480121498,12140.09041905169,2
2001,20103,Soybeans,Irrigated,2972.4926574130877,10689.083596057464,3826.579914181101,13760.38137139524,2
2002,20103,Soybeans,Irrigated,2864.891113253338,10302.148443259004,3685.3528874714298,13252.528983347262,2
2003,20103,Soybeans,Irrigated,2716.938990033682,9770.11260816112,3490.3250886818837,12551.209018900054,2
2004,20103,Soybeans,Irrigated,3860.205396731023,13881.29860664476,4949.67103134849,17799.01702872917,2
2005,20103,Soybeans,Irrigated,3449.974509621977,12406.10833660063,4418.388407059726,15888.524711786777,2
2006,20103,Soybeans,Irrigated,3308.747482912306,11898.255948552653,4230.085704780164,15211.388194389468,2
2007,20103,Soybeans,Irrigated,3180.9706492226032,11438.770454604482,4061.9582920305543,14606.802018141874,2
2008,20103,Soybeans,Irrigated,3033.018526002947,10906.734619506598,3806.404624651149,13687.83103024553,2
2009,20103,Soybeans,Irrigated,3813.129721161133,13712.014477295435,4707.567556989053,16928.412934932632,2
2010,20103,Soybeans,Irrigated,3228.046324792494,11608.054583953808,3920.7312653208824,14098.949630093894,2
2011,20103,Soybeans,Irrigated,2979.217753923072,10713.267043107367,3557.5760537817273,12793.043489399091,2
2012,20103,Soybeans,Irrigated,3201.145938752556,11511.320795754193,3759.3289490812576,13518.546900896205,2
2013,20103,Soybeans,Irrigated,3645.002308411524,13107.42830104784,4216.635511760195,15163.021300289662,2
2014,20103,Soybeans,Irrigated,3692.0779839814145,13276.712430397169,4203.185318740226,15114.654406189851,2
2015,20103,Soybeans,Irrigated,3725.703466531336,13397.629665646686,4176.284932700289,15017.920617990238,2
2016,20103,Soybeans,Irrigated,3853.480300221039,13857.115159594858,4256.986090820101,15308.121982589082,2
2017,20103,Soybeans,Irrigated,4102.30887109046,14751.902700441296,4465.464082629616,16057.8088411361,2
2018,20103,Soybeans,Irrigated,3766.054045591243,13542.73034794611,4041.7830025006015,14534.251676992164,2
2019,20103,Soybeans,Irrigated,3665.177597941477,13179.978642197551,3873.655589750992,13929.665500744568,2
2020,20103,Soybeans,Irrigated,3967.806940890773,14268.23375944322,4135.934353640382,14872.819935690815,2
2021,20103,Soybeans,Irrigated,4216.635511760195,15163.021300289662,4337.687248939913,15598.323347187928,2
1990,20103,Soybeans,Non-Irrigated,2535.361384264105,9117.15953781372,3571.026246801696,12841.410383498898,2
1991,20103,Soybeans,Non-Irrigated,1950.277987895465,7013.199644472093,2770.7397621135574,9963.580184560353,2
1992,20103,Soybeans,Non-Irrigated,1970.4532774254176,7085.749985621803,2831.2656307034163,10181.231208009483,2
1993,20103,Soybeans,Non-Irrigated,1587.1227763563095,5707.293503777289,2299.983006414652,8270.738891067087,2
1994,20103,Soybeans,Non-Irrigated,2656.413121443823,9552.461584711988,3887.105782770961,13978.032394844377,2
1995,20103,Soybeans,Non-Irrigated,2104.9552076251052,7569.418926619878,3106.994587612775,11172.75253705554,2
1996,20103,Soybeans,Non-Irrigated,2555.536673794057,9189.70987896343,3806.404624651149,13687.83103024553,2
1997,20103,Soybeans,Non-Irrigated,2508.460998224167,9020.425749614104,3772.779142101227,13566.913794996011,2
1998,20103,Soybeans,Non-Irrigated,2125.1304971550585,7641.96926776959,3228.046324792494,11608.054583953808,2
1999,20103,Soybeans,Non-Irrigated,1903.2023123255744,6843.915515122765,2918.6918853332127,10495.616019658231,2
2000,20103,Soybeans,Non-Irrigated,1708.174513536028,6142.595550675556,2642.9629284238536,9504.094690612175,2
2001,20103,Soybeans,Non-Irrigated,2192.3814622549016,7883.803738268626,3429.7992200920244,12333.55799545092,2
2002,20103,Soybeans,Non-Irrigated,1607.2980658862623,5779.843844927,2542.0864807740886,9141.342984863622,2
2003,20103,Soybeans,Non-Irrigated,1466.071039176591,5271.991456879022,2252.907330844761,8101.45476171776,2
2004,20103,Soybeans,Non-Irrigated,3201.145938752556,11511.320795754193,4788.268715108866,17218.61429953148,2
2005,20103,Soybeans,Non-Irrigated,2441.210033124323,8778.591279115066,3557.5760537817273,12793.043489399091,2
2006,20103,Soybeans,Non-Irrigated,2299.983006414652,8270.738891067087,3268.3969038523996,11753.155266253229,2
2007,20103,Soybeans,Non-Irrigated,2400.859454064417,8633.490596815644,3328.922772442259,11970.806289702365,2
2008,20103,Soybeans,Non-Irrigated,2421.03474359437,8706.040937965354,3281.847096872368,11801.522160353035,2
2009,20103,Soybeans,Non-Irrigated,3127.169877142728,11245.302878205252,4135.934353640382,14872.819935690815,2
2010,20103,Soybeans,Non-Irrigated,2299.983006414652,8270.738891067087,2972.4926574130877,10689.083596057464,2
2011,20103,Soybeans,Non-Irrigated,2447.9351296343075,8802.77472616497,3093.5443945928064,11124.385642955733,2
2012,20103,Soybeans,Non-Irrigated,1849.4015402456992,6650.447938723535,2286.532813394683,8222.37199696728,2
2013,20103,Soybeans,Non-Irrigated,2885.0664027832913,10374.698784408716,3497.050185191868,12575.392465949955,2
2014,20103,Soybeans,Non-Irrigated,3228.046324792494,11608.054583953808,3826.579914181101,13760.38137139524,2
2015,20103,Soybeans,Non-Irrigated,2790.91505164351,10036.130525710065,3241.4965178124626,11656.421478053617,2
2016,20103,Soybeans,Non-Irrigated,2817.8154376834473,10132.864313909677,3207.8710352625408,11535.504242804096,2
2017,20103,Soybeans,Non-Irrigated,3302.022386402322,11874.07250150275,3685.3528874714298,13252.528983347262,2
2018,20103,Soybeans,Non-Irrigated,2938.8671748631664,10568.166360807949,3221.321228282509,11583.871136903905,2
2019,20103,Soybeans,Non-Irrigated,3086.8192980828217,11100.202195905827,3315.47257942229,11922.439395602554,2
2020,20103,Soybeans,Non-Irrigated,3127.169877142728,11245.302878205252,3295.2972898923367,11849.889054452844,2
2021,20103,Soybeans,Non-Irrigated,3100.2694911027907,11148.569090005636,3207.8710352625408,11535.504242804096,2
1990,20117,Soybeans,Irrigated,2185.656365744918,7859.620291218723,3645.002308411524,13107.42830104784,2
1991,20117,Soybeans,Irrigated,2044.429339035246,7351.767903170745,3342.3729654622275,12019.17318380217,2
1992,20117,Soybeans,Irrigated,2636.23783191387,9479.911243562276,4230.085704780164,15211.388194389468,2
1993,20117,Soybeans,Irrigated,2669.8633144637915,9600.828478811794,4203.185318740226,15114.654406189851,2
1994,20117,Soybeans,Irrigated,3113.719684122759,11196.935984105445,4808.444004638819,17291.164640681192,2
1995,20117,Soybeans,Irrigated,2414.3096470843857,8681.85749091545,3658.4525014314927,13155.795195147648,2
1996,20117,Soybeans,Irrigated,3490.3250886818837,12551.209018900054,5191.774505707927,18669.621122525707,2
1997,20117,Soybeans,Irrigated,3221.321228282509,11583.871136903905,4707.567556989053,16928.412934932632,2
1998,20117,Soybeans,Irrigated,3308.747482912306,11898.255948552653,4754.643232558944,17097.69706428196,2
1999,20117,Soybeans,Irrigated,3416.349027072056,12285.191101351113,4821.894197658788,17339.531534781,2
2000,20117,Soybeans,Irrigated,2333.6084889645736,8391.656126316606,3241.4965178124626,11656.421478053617,2
2001,20117,Soybeans,Irrigated,3147.345166672681,11317.853219354962,4297.336669880007,15453.222664888506,2
2002,20117,Soybeans,Irrigated,2380.684164534464,8560.940255665932,3194.420842242572,11487.13734870429,2
2003,20117,Soybeans,Irrigated,3201.145938752556,11511.320795754193,4230.085704780164,15211.388194389468,2
2004,20117,Soybeans,Irrigated,3490.3250886818837,12551.209018900054,4539.440144239444,16323.82675868504,2
2005,20117,Soybeans,Irrigated,3725.703466531336,13397.629665646686,4768.0934255789125,17146.06395838177,2
2006,20117,Soybeans,Irrigated,3671.9026944514617,13204.162089247457,4626.866398869241,16638.21157033379,2
2007,20117,Soybeans,Irrigated,3221.321228282509,11583.871136903905,4001.432423440695,14389.15099469274,2
2008,20117,Soybeans,Irrigated,3698.8030804913983,13300.89587744707,4525.989951219475,16275.459864585231,2
2009,20117,Soybeans,Irrigated,4014.882616460664,14437.517888792549,4835.344390678756,17387.898428880806,2
2010,20117,Soybeans,Irrigated,3328.922772442259,11970.806289702365,3954.3567478708046,14219.866865343414,2
2011,20117,Soybeans,Irrigated,3840.03010720107,13808.74826549505,4492.364468669553,16154.542629335714,2
2012,20117,Soybeans,Irrigated,3611.3768258616024,12986.511065798322,4169.559836190304,14993.737170940334,2
2013,20117,Soybeans,Irrigated,4068.683388540539,14630.98546519178,4633.591495379225,16662.395017383693,2
2014,20117,Soybeans,Irrigated,3389.4486410321183,12188.457313151495,3806.404624651149,13687.83103024553,2
2015,20117,Soybeans,Irrigated,3544.1258607617588,12744.676595299285,3927.456361830867,14123.1330771438,2
2016,20117,Soybeans,Irrigated,4176.284932700289,15017.920617990238,4566.340530279382,16420.56054688466,2
2017,20117,Soybeans,Irrigated,3799.679528141164,13663.647583195629,4095.583774580476,14727.719253391391,2
2018,20117,Soybeans,Irrigated,4156.109643170335,14945.370276840527,4425.11350356971,15912.708158836676,2
2019,20117,Soybeans,Irrigated,3840.03010720107,13808.74826549505,4035.0579059906167,14510.06822994226,2
2020,20117,Soybeans,Irrigated,4250.260994310117,15283.93853553918,4411.663310549741,15864.34126473687,2
2021,20117,Soybeans,Irrigated,4573.065626789366,16444.74399393456,4687.3922674591,16855.862593782924,2
1990,20117,Soybeans,Non-Irrigated,1761.9752856159023,6336.063127074785,2696.7637005037295,9697.562267011412,2
1991,20117,Soybeans,Non-Irrigated,1136.541310187357,4087.002551433736,1708.174513536028,6142.595550675556,2
1992,20117,Soybeans,Non-Irrigated,2582.437059833995,9286.443667163046,3826.579914181101,13760.38137139524,2
1993,20117,Soybeans,Non-Irrigated,1916.6525053455432,6892.282409222574,2797.6401481534945,10060.313972759966,2
1994,20117,Soybeans,Non-Irrigated,2515.186094734151,9044.609196664009,3611.3768258616024,12986.511065798322,2
1995,20117,Soybeans,Non-Irrigated,1923.3776018555277,6916.465856272477,2723.6640865436666,9794.296055211023,2
1996,20117,Soybeans,Non-Irrigated,3140.620070162697,11293.66977230506,4384.762924509803,15767.607476537252,2
1997,20117,Soybeans,Non-Irrigated,2454.660226144292,8826.958173214873,3375.9984480121498,12140.09041905169,2
1998,20117,Soybeans,Non-Irrigated,2568.986866814026,9238.076773063238,3483.599992171899,12527.02557185015,2
1999,20117,Soybeans,Non-Irrigated,2239.4571378247924,8053.087867617954,2992.6679469430405,10761.633937207174,2
2000,20117,Soybeans,Non-Irrigated,1230.6926613271382,4425.570810132389,1620.7482589062313,5828.2107390268075,2
2001,20117,Soybeans,Non-Irrigated,2488.2857086942136,8947.875408464392,3234.7714213024783,11632.238031003712,2
2002,20117,Soybeans,Non-Irrigated,954.9637044177792,3434.0494810863343,1223.9675648171535,4401.387363082485,2
2003,20117,Soybeans,Non-Irrigated,981.8640904577168,3530.7832692859497,1244.1428543471068,4473.937704232196,2
2004,20117,Soybeans,Non-Irrigated,2696.7637005037295,9697.562267011412,3369.2733515021655,12115.906972001789,2
2005,20117,Soybeans,Non-Irrigated,3019.5683329829785,10858.367725406792,3725.703466531336,13397.629665646686,2
2006,20117,Soybeans,Non-Irrigated,2548.811577284073,9165.526431913526,3100.2694911027907,11148.569090005636,2
2007,20117,Soybeans,Non-Irrigated,2629.5127354038855,9455.727796512372,3160.79535969265,11366.22011345477,2
2008,20117,Soybeans,Non-Irrigated,2864.891113253338,10302.148443259004,3402.898834052087,12236.824207251304,2
2009,20117,Soybeans,Non-Irrigated,3174.245552712619,11414.587007554575,3725.703466531336,13397.629665646686,2
2010,20117,Soybeans,Non-Irrigated,2347.058681984542,8440.023020416413,2716.938990033682,9770.11260816112,2
2011,20117,Soybeans,Non-Irrigated,3180.9706492226032,11438.770454604482,3638.277211901539,13083.244853997936,2
2012,20117,Soybeans,Non-Irrigated,2017.5289529953084,7255.034114971129,2279.8077168846985,8198.188549917377,2
2013,20117,Soybeans,Non-Irrigated,2885.0664027832913,10374.698784408716,3228.046324792494,11608.054583953808,2
2014,20117,Soybeans,Non-Irrigated,2595.8872528539637,9334.810561262851,2871.6162097633223,10326.331890308908,2
2015,20117,Soybeans,Non-Irrigated,2495.0108052041983,8972.058855514297,2723.6640865436666,9794.296055211023,2
2016,20117,Soybeans,Non-Irrigated,3214.5961317725246,11559.687689854,3470.149799151931,12478.658677750343,2
2017,20117,Soybeans,Non-Irrigated,2051.15443554523,7375.951350220648,2192.3814622549016,7883.803738268626,2
