Year,FIPS,spatial_scale,LandCover,area_m2,area_ha,area_prc,LandCoverGroup,Crop,irrigation_WaterUse_m,n_pdiv,fertilizer_kgHa,fertilizer_kgCrop,precip_m,precip_m_avg,tmin_C_avg,tmax_C_avg
2016,20087,county,Corn,167796000,16779.6,11.675946760588603,all cult,Corn,0.1256565735277252,31,250,4194900,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Developed,81456300,8145.63,5.668069692451153,developed,NA,NA,NA,NA,NA,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Double Crop,2546100,254.61,0.17716827604433152,all cult,NA,NA,NA,NA,NA,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Grass/Pasture/Shrubland,533896200,53389.62,37.15072830628005,grassPastureHay,NA,NA,NA,NA,NA,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Other Crops,59229000.00000001,5922.9000000000005,4.1214012889633995,all cult,NA,NA,NA,NA,NA,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Sorghum,4543200,454.32,0.31613483827210515,all cult,Sorghum,NA,NA,112,50883.84,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Soybeans,174374100,17437.41,12.133678443023395,all cult,Soybeans,0.07819674611880117,18,56,976494.96,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20087,county,Wheat,6753600,675.36,0.4699437057040168,all cult,Wheat,NA,NA,89,60107.04,1.1030121753485307,0.09191768127904422,7.618917913022271,20.001489589525328
2016,20091,county,Corn,56449799.99999999,5644.98,4.611114991159615,all cult,Corn,NA,NA,250,1411245,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Developed,577964700,57796.47,47.211180421030186,developed,NA,NA,NA,NA,NA,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Double Crop,6023700,602.37,0.4920473300569387,all cult,NA,NA,NA,NA,NA,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Grass/Pasture/Shrubland,300360600,30036.06,24.53502519785184,grassPastureHay,NA,NA,NA,NA,NA,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Other Crops,30248100,3024.81,2.4708230563101226,all cult,NA,NA,NA,NA,NA,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Sorghum,1092600,109.26,0.08924928413105088,all cult,Sorghum,NA,NA,112,12237.12,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Soybeans,87821100,8782.11,7.173686899690127,all cult,Soybeans,NA,NA,56,491798.16000000003,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20091,county,Wheat,5690700.000000001,569.07,0.46484614790826584,all cult,Wheat,NA,NA,89,50647.23,1.0886484841162507,0.09072070700968757,8.391564838653483,19.88341371683964
2016,20103,county,Corn,80011800,8001.18,6.774770985124036,all cult,Corn,0.1295590501140536,5,250,2000295,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Developed,125926200.00000001,12592.62,10.662441865161467,developed,NA,NA,NA,NA,NA,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Double Crop,1851300,185.13,0.15675354791118468,all cult,NA,NA,NA,NA,NA,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Grass/Pasture/Shrubland,439260300.00000006,43926.030000000006,37.19311320776285,grassPastureHay,NA,NA,NA,NA,NA,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Other Crops,58125600.00000001,5812.56,4.921619415797741,all cult,NA,NA,NA,NA,NA,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Sorghum,1404900,140.49,0.1189559009671168,all cult,Sorghum,NA,NA,112,15734.880000000001,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Soybeans,131049000,13104.9,11.096200345817987,all cult,Soybeans,NA,NA,56,733874.4,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20103,county,Wheat,7081200,708.12,0.5995804156369475,all cult,Wheat,NA,NA,89,63022.68,1.1091343140117094,0.09242785950097579,7.566009002885031,19.900354203367566
2016,20117,county,Corn,509111100,50911.11,21.88336203124752,all cult,Corn,0.16720492532529674,14,250,12727777.5,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Developed,105993900,10599.39,4.555985691146485,developed,NA,NA,NA,NA,NA,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Double Crop,8496900,849.69,0.36522625187961344,all cult,NA,NA,NA,NA,NA,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Grass/Pasture/Shrubland,681275700.0000001,68127.57,29.283594064618857,grassPastureHay,NA,NA,NA,NA,NA,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Other Crops,26935200,2693.52,1.1577683790120823,all cult,NA,NA,NA,NA,NA,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Sorghum,34025400,3402.54,1.4625297827095292,all cult,Sorghum,NA,NA,112,381084.48,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Soybeans,564169500,56416.95,24.24996315241977,all cult,Soybeans,0.12971218907519488,10,56,3159349.1999999997,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20117,county,Wheat,95007600,9500.76,4.08375638739747,all cult,Wheat,NA,NA,89,845567.64,0.8806999998016594,0.07339166665013827,6.3843112548192575,19.4534431325065
2016,20127,county,Corn,93807000,9380.7,5.18080373785322,all cult,Corn,NA,NA,250,2345175,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Developed,69964200,6996.42,3.864005765837413,developed,NA,NA,NA,NA,NA,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Double Crop,28813500,2881.35,1.5913214205830457,all cult,NA,NA,NA,NA,NA,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Grass/Pasture/Shrubland,1202706900,120270.69,66.42349081690982,grassPastureHay,NA,NA,NA,NA,NA,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Other Crops,46324800.00000001,4632.4800000000005,2.558441235678605,all cult,NA,NA,NA,NA,NA,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Sorghum,20633400,2063.34,1.1395481770509732,all cult,Sorghum,NA,NA,112,231094.08000000002,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Soybeans,151557300,15155.73,8.370256231826428,all cult,Soybeans,NA,NA,56,848720.88,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20127,county,Wheat,71852400,7185.24,3.9682878942267066,all cult,Wheat,NA,NA,89,639486.36,0.8764209452716483,0.07303507877263736,8.075050866066896,20.342557611551392
2016,20131,county,Corn,475110000,47511,25.242490968601096,all cult,Corn,0.1938040325419429,13,250,11877750,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Developed,87735600,8773.56,4.661373346435138,developed,NA,NA,NA,NA,NA,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Double Crop,3184200,318.42,0.16917585347018504,all cult,NA,NA,NA,NA,NA,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Grass/Pasture/Shrubland,575784000,57578.4,30.591278693071107,grassPastureHay,NA,NA,NA,NA,NA,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Other Crops,54939600,5493.96,2.918928999218195,all cult,NA,NA,NA,NA,NA,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Sorghum,7333200.000000001,733.32,0.3896113211065765,all cult,Sorghum,NA,NA,112,82131.84000000001,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Soybeans,440949600,44094.96,23.42755634612672,all cult,Soybeans,NA,NA,56,2469317.76,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20131,county,Wheat,24066900,2406.69,1.278669162703849,all cult,Wheat,NA,NA,89,214195.41,0.9989618049905532,0.0832468170825461,6.384554128293661,19.143921611927198
2016,20139,county,Corn,136458900,13645.89,7.371665221060983,all cult,Corn,NA,NA,250,3411472.5,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Developed,96552000,9655.2,5.215849024313402,developed,NA,NA,NA,NA,NA,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Double Crop,17863200,1786.3200000000002,0.9649904123282292,all cult,NA,NA,NA,NA,NA,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Grass/Pasture/Shrubland,978999299.9999999,97899.93,52.88665738367413,grassPastureHay,NA,NA,NA,NA,NA,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Other Crops,55427400,5542.74,2.994251286459406,all cult,NA,NA,NA,NA,NA,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Sorghum,4059000,405.9,0.2192718036880448,all cult,Sorghum,NA,NA,112,45460.799999999996,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Soybeans,272449800,27244.98,14.718048549013812,all cult,Soybeans,NA,NA,56,1525718.88,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20139,county,Wheat,17037900,1703.79,0.9204067662125,all cult,Wheat,NA,NA,89,151637.31,1.0793006849250157,0.08994172374375131,8.065148490313549,20.43753073705388
2016,20149,county,Corn,163775700,16377.57,7.3864639606819456,all cult,Corn,0.11302939546387719,74,250,4094392.5,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Developed,101781000,10178.1,4.590434895910499,developed,NA,NA,NA,NA,NA,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Double Crop,1645199.9999999998,164.51999999999998,0.07420032708218578,all cult,NA,NA,NA,NA,NA,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Grass/Pasture/Shrubland,1371438000,137143.8,61.853360182919225,grassPastureHay,NA,NA,NA,NA,NA,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Other Crops,40968899.99999999,4096.889999999999,1.8477423901029424,all cult,NA,NA,NA,NA,NA,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Sorghum,6438600,643.86,0.290387932136738,all cult,Sorghum,NA,NA,112,72112.32,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Soybeans,165012300,16501.23,7.442235978959255,all cult,Soybeans,0.06334603269343424,49,56,924068.88,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20149,county,Wheat,13565700,1356.57,0.6118279705195768,all cult,Wheat,NA,NA,89,120734.73,1.012132954837585,0.08434441290313208,7.088456321485138,19.82656804865059
2016,20161,county,Corn,69872400,6987.24,4.3829658467847565,all cult,Corn,0.14557152917510194,8,250,1746810,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Developed,131585400.00000001,13158.54,8.254107689667322,developed,NA,NA,NA,NA,NA,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Double Crop,7171200,717.12,0.44983605372740665,all cult,NA,NA,NA,NA,NA,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Grass/Pasture/Shrubland,821925000,82192.5,51.55782832160568,grassPastureHay,NA,NA,NA,NA,NA,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Other Crops,25776900,2577.69,1.6169370500510358,all cult,NA,NA,NA,NA,NA,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Sorghum,29270700,2927.07,1.8360966334558793,all cult,Sorghum,NA,NA,112,327831.84,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Soybeans,135306900,13530.69,8.487550471063258,all cult,Soybeans,0.05359669214500514,6,56,757718.64,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20161,county,Wheat,40846500,4084.65,2.562225062552504,all cult,Wheat,NA,NA,89,363533.85000000003,0.9510867184021045,0.0792572265335087,7.815327938397748,20.253645296891552
2016,20177,county,Corn,149552100,14955.21,10.268704641183334,all cult,Corn,0.10474593448899466,95,250,3738802.5,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Developed,255768300.00000003,25576.83,17.56183383100318,developed,NA,NA,NA,NA,NA,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Double Crop,3956400,395.64,0.2716585259744112,all cult,NA,NA,NA,NA,NA,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Grass/Pasture/Shrubland,624267899.9999999,62426.78999999999,42.86414354644149,grassPastureHay,NA,NA,NA,NA,NA,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Other Crops,30942900,3094.29,2.124634163222528,all cult,NA,NA,NA,NA,NA,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Sorghum,2799900,279.99,0.1922496984318456,all cult,Sorghum,NA,NA,112,31358.88,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Soybeans,137586600,13758.66,9.4471168106943,all cult,Soybeans,0.050988485170803385,45,56,770484.96,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20177,county,Wheat,8640000,864,0.5932488283335641,all cult,Wheat,NA,NA,89,76896,1.08155701021112,0.09012975085092668,8.061133535034584,20.361018057849943
2016,20197,county,Corn,99489599.99999999,9948.96,4.814093189876748,all cult,Corn,0.13026819430778278,29,250,2487240,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Developed,72554400,7255.44,3.510755324532348,developed,NA,NA,NA,NA,NA,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Double Crop,562500,56.25,0.02721819586475039,all cult,NA,NA,NA,NA,NA,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Grass/Pasture/Shrubland,1574816399.9999998,157481.63999999998,76.20206440217085,grassPastureHay,NA,NA,NA,NA,NA,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Other Crops,42525900,4252.59,2.0577391564885135,all cult,NA,NA,NA,NA,NA,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Sorghum,6444900,644.49,0.3118552009399641,all cult,Sorghum,NA,NA,112,72182.88,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Soybeans,121181400,12118.14,5.86371392064829,all cult,Soybeans,0.07109814968967959,22,56,678615.84,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20197,county,Wheat,12671099.999999998,1267.11,0.6131279673277132,all cult,Wheat,NA,NA,89,112772.79,0.9997987812761127,0.08331656510634272,7.729804797288871,20.128363390666706
2016,20209,county,Corn,10387800,1038.78,2.656362196895771,all cult,Corn,NA,NA,250,259695,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Developed,202232700,20223.27,51.71482886233498,developed,NA,NA,NA,NA,NA,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Double Crop,496800,49.68,0.12704140813433248,all cult,NA,NA,NA,NA,NA,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Grass/Pasture/Shrubland,64504799.99999999,6450.48,16.49513007935485,grassPastureHay,NA,NA,NA,NA,NA,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Other Crops,1160100,116.01,0.2966600997919467,all cult,NA,NA,NA,NA,NA,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Sorghum,31500,3.15,0.00805516174764789,all cult,Sorghum,NA,NA,112,352.8,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Soybeans,13243500,1324.35,3.3866201461896783,all cult,Soybeans,NA,NA,56,74163.59999999999,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2016,20209,county,Wheat,136800,13.68,0.03498241673264227,all cult,Wheat,NA,NA,89,1217.52,1.1021586220572734,0.09184655183810612,8.41450153219291,19.941077344170953
2017,20005,county,Corn,246440700,24644.07,22.20936202518093,all cult,Corn,0.11263224522797093,7,250,6161017.5,0.9201228919808405,0.07667690766507004,6.6912737865524825,19.20808983002324
2017,20005,county,Developed,64197000.00000001,6419.700000000001,5.785466499366949,developed,NA,NA,NA,NA,NA,0.9201228919808405,0.07667690766507004,6.6912737865524825,19.20808983002324
2017,20005,county,Double Crop,303300,30.33,0.02733355124473099,all cult,NA,NA,NA,NA,NA,0.9201228919808405,0.07667690766507004,6.6912737865524825,19.20808983002324
2017,20005,county,Grass/Pasture/Shrubland,286802100,28680.21,25.846752052246824,grassPastureHay,NA,NA,NA,NA,NA,0.9201228919808405,0.07667690766507004,6.6912737865524825,19.20808983002324
